ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
57,1.4686,0.4995307748346519,47.99133009877015,0.532683877291444,1.0178831550972702,0.7763416818711772,0.9961190941846509,0.7181178600791359
58,1.684220061728395,0.7197557822505215,65.86471477088155,0.7055083787458931,0.888659009663737,1.3606780232238234,0.895858955717774,1.120980078843735
59,1.5825867283950619,0.6159518903138498,53.22033652810665,0.5832451137796997,0.945950426888635,1.0090723996366249,0.9652096871283778,0.7944832581648632
60,1.5796256172839507,0.6129275394664545,77.54363789663945,0.8184362938420946,0.9474913143509678,0.992266054637508,0.8402254119838226,1.8270876642422091
61,1.5580885802469135,0.5909305411204849,46.851954955798256,0.5216668290565364,0.9604301468186314,0.9472307185261675,1.0040395802701567,0.6871182170606989
62,1.659647222222222,0.6946581465338018,69.40356773075378,0.7397268835076032,0.9017529799090388,1.2744945991347705,0.8782322524076167,1.2333931252325605
63,1.7088033950617283,0.7448641359085392,76.82373704439301,0.8114753008254638,0.875691799605393,1.5074978489227635,0.843346318701352,1.6780394848311024
64,1.646278086419753,0.6810034893203595,65.57978008815485,0.7027532377699278,0.9091688653884331,1.221650543992102,0.8973526593955398,1.1105491665474616
65,1.713073765432099,0.7492257075496235,68.565840107205,0.7316265789737706,0.8734400426240706,1.5408382619537155,0.8822099868155521,1.2178321711103628
66,1.1754675925925928,0.20013800925588818,70.41365258674905,0.7494937751661516,1.2724235737572966,0.48664338790856765,0.8729387326564167,1.2972888642888762
67,1.4497632716049385,0.48029175497146986,43.85618725694776,0.4926996206332189,1.0312986509196462,0.7559081711113365,1.0228552901111103,0.6653926514067472
68,1.5344061728395066,0.5667423542462439,45.18854104720464,0.5055826522350274,0.9753117127215072,0.8976332046800425,1.0147468912637323,0.653326620411021
69,1.5772518518518521,0.6105030780981708,36.0217622763231,0.4169456089394286,0.94880664212046,1.0040946974764842,1.0782249994968909,0.5561292090777215
70,1.601376543209877,0.6351429946747597,56.56226168628426,0.6155594493101898,0.9344569563969737,1.0793726171587743,0.9456357905004892,0.8386128670657992
71,1.705333641975309,0.741320280141767,83.22583365638926,0.8733795889907542,0.8776204077206466,1.4686411878712142,0.815587211631792,2.0604712165567354
72,1.7915163580246916,0.8293435796852141,71.43350149834554,0.7593550791630684,0.8349094356335212,2.1354562249715703,0.8681262371332037,1.3605614392579304
